0,1025.70607372
1,1020.51995552
2,1020.47073996
3,1020.47073996
4,1020.47073996
5,1019.6076219
6,1064.89150908
7,1028.89602485
8,1028.89602485
9,1018.49991929
10,1018.49991929
11,1018.49991929
12,1018.49991929
13,1018.49991929
14,1018.49991929
15,1018.49991929
16,1018.49991929
17,1041.2072852
18,1041.32151204
19,1041.32151204
20,1041.32151204
21,1026.33087118
22,1025.86871705
23,1025.86871705
24,1025.86871705
25,1025.10883296
26,1025.10883296
27,1025.10883296
28,1025.10883296
29,1022.33087118
30,1018.49991929
31,1018.49991929
32,1018.49991929
33,1018.49991929
34,1018.49991929
35,1018.49991929
36,1018.49991929
37,1018.49991929
38,1018.49991929
39,1018.49991929
40,1018.49991929
