1,837.656669431
2,838.449814202
3,837.279725888
4,833.448773993
5,830.165695552
6,830.165695552
7,830.165695552
8,840.074453858
9,840.074453858
10,832.299183572
11,847.366280516
12,847.366280516
13,842.605837227
14,839.983070293
15,839.983070293
16,847.620159705
17,837.140091692
18,837.140091692
19,830.329842016
20,838.355088413
21,838.355088413
22,835.210039522
23,846.428309924
24,846.428309924
25,841.009060461
26,839.823637583
27,839.823637583
28,838.20880239
29,836.844925346
30,836.844925346
31,832.844925346
32,832.844925346
33,832.844925346
34,832.844925346
35,839.641501642
36,839.641501642
37,843.516750239
38,842.910140765
39,842.910140765
40,841.839072953
41,837.378003599
42,837.378003599
43,844.028101433
44,841.230090153
45,841.230090153
46,840.244683057
47,833.173615245
48,833.173615245
49,833.173615245
50,833.173615245
51,833.173615245
52,833.173615245
53,833.173615245
54,833.173615245
55,846.471523044
56,844.663680288
57,844.663680288
58,839.913345994
59,839.262642487
60,839.262642487
61,833.173615245
62,833.173615245
63,833.173615245
64,833.173615245
65,847.396762848
66,847.396762848
67,835.52028071
68,834.087451831
69,834.087451831
70,834.087451831
71,959.247047528
72,959.247047528
73,942.712518529
74,880.394790783
75,880.394790783
76,880.394790783
77,886.866476475
78,886.866476475
79,878.348243471
80,873.344485334
81,872.673428176
82,870.129882622
83,840.418345497
84,840.418345497
85,840.281297033
86,864.215445669
87,863.44348362
88,870.290023578
89,869.069970199
90,869.069970199
91,837.253722133
92,837.253722133
93,837.253722133
94,837.253722133
95,839.511797481
96,839.511797481
97,831.2579919
98,831.2579919
99,831.2579919
100,831.2579919
101,831.2579919
102,831.2579919
103,831.2579919
104,832.638016881
105,832.638016881
106,832.638016881
107,832.303471847
108,832.303471847
109,834.711112699
110,846.886332434
111,846.886332434
112,845.452354033
113,841.232191668
114,841.232191668
115,836.455337717
116,831.954664372
117,831.954664372
118,831.954664372
119,831.954664372
120,831.954664372
121,831.954664372
122,831.954664372
123,831.954664372
124,831.954664372
125,837.492270712
126,837.492270712
127,833.720913479
128,838.106886796
129,838.106886796
130,838.106886796
131,837.193880718
132,837.193880718
133,847.859155414
134,858.28203099
135,858.28203099
136,850.541809906
137,842.73981648
138,842.73981648
139,840.53009737
140,838.144932563
141,838.144932563
142,838.144932563
143,852.689658046
144,852.689658046
145,851.275444483
146,842.307416987
147,842.307416987
148,842.307416987
149,838.144932563
150,838.144932563
151,838.144932563
152,837.656669431
153,835.160964126
154,832.211410091
155,826.778803833
156,835.34568479
157,835.34568479
158,839.550464807
159,832.596452272
160,832.596452272
161,830.055396099
162,834.345584976
163,834.345584976
164,834.345584976
165,829.960420168
166,892.133630676
167,892.133630676
168,886.938365079
169,876.561434886
170,869.917556315
171,878.538165992
172,878.538165992
173,875.428893917
174,876.270391247
175,876.270391247
176,871.719572935
177,869.911581912
178,869.911581912
179,869.40481087
180,869.40481087
181,869.40481087
182,868.891100659
183,868.891100659
184,868.891100659
185,868.891100659
186,878.722052554
187,878.722052554
188,872.262906668
189,871.407955558
190,869.491429063
191,869.491429063
192,920.73818625
193,880.140973379
194,877.439102422
195,891.453572867
196,891.453572867
197,882.098399833
198,905.397551979
199,898.804662375
200,888.839399969
201,875.796134267
202,869.595268804
203,869.595268804
204,869.595268804
205,869.595268804
206,869.595268804
207,879.368123188
208,879.368123188
209,893.163298269
210,889.794849702
211,887.569240573
212,892.578627287
213,888.299307778
214,888.299307778
215,882.06266247
216,877.297184683
217,877.297184683
218,878.279944615
219,876.896163248
220,876.896163248
221,875.462184848
222,875.119039098
223,875.119039098
224,871.907936547
225,871.859702507
226,871.859702507
227,871.859702507
228,875.690654402
229,875.690654402
230,871.859702507
231,884.832792758
232,884.832792758
233,876.244867314
234,882.977945174
235,882.977945174
236,876.668364794
237,874.240959104
238,874.240959104
239,873.477027081
240,891.152619732
241,891.152619732
242,887.46947386
243,886.605547089
244,886.605547089
245,883.496275014
246,881.639316039
247,881.639316039
248,875.862191888
249,883.052237223
250,875.642336017
251,869.7768951
252,883.884269311
253,883.884269311
254,878.596041039
255,895.247312707
256,895.247312707
257,895.186572182
258,908.266718702
259,908.266718702
260,905.881553895
261,919.928243463
262,919.928243463
263,905.973095547
264,900.902027735
265,900.902027735
266,892.219879112
267,891.661645059
268,891.661645059
269,891.661645059
270,885.035027962
271,885.035027962
272,878.653089164
273,894.474287983
274,894.474287983
275,882.996234914
276,887.047351451
277,887.047351451
278,892.346344652
279,884.626987145
280,884.626987145
281,878.965083356
282,876.194753741
283,876.194753741
284,872.194753741
285,887.668148663
286,887.668148663
287,885.065119426
288,944.370917586
289,903.909803301
290,889.727005269
291,885.093304212
292,885.093304212
293,879.614890066
294,877.948740601
295,877.948740601
296,876.680672982
297,883.740347677
298,883.740347677
299,883.37110898
300,879.360000759
301,877.443474264
302,881.828639071
