0,633.041267359
1,628.674225514
2,626.362337815
3,626.362337815
4,626.362337815
5,624.221680757
6,619.620125705
7,619.620125705
8,619.620125705
9,617.912064088
10,617.796843727
11,617.796843727
12,617.796843727
13,617.711373359
14,661.132294963
15,661.132294963
16,661.132294963
17,619.880421465
18,612.611709098
19,612.611709098
20,612.611709098
21,668.561993186
22,622.678819886
23,622.678819886
24,622.678819886
25,618.379125446
26,617.735885292
27,617.735885292
28,617.735885292
29,617.735885292
30,617.735885292
31,617.735885292
32,617.735885292
33,652.44414587
34,669.372446767
35,669.372446767
36,669.372446767
37,666.081805013
38,723.546462365
39,723.546462365
40,723.546462365
