0,371.061589877
1,365.100580796
2,360.693563841
3,359.48246129
4,359.48246129
5,359.48246129
6,359.48246129
7,359.48246129
8,359.48246129
9,359.48246129
10,359.48246129
11,359.48246129
12,359.48246129
13,359.48246129
14,359.48246129
15,359.48246129
16,359.48246129
17,359.48246129
18,359.48246129
19,359.48246129
20,359.48246129
21,359.48246129
22,359.48246129
23,359.48246129
24,359.48246129
25,359.48246129
26,359.48246129
27,359.48246129
28,359.48246129
29,359.48246129
30,359.48246129
31,359.48246129
32,359.48246129
33,359.48246129
34,359.48246129
35,359.48246129
36,359.48246129
