1,300.450672137
2,298.825391413
3,298.825391413
4,294.994439518
5,294.994439518
6,294.994439518
7,294.994439518
8,294.994439518
9,294.994439518
10,294.994439518
11,294.994439518
12,294.994439518
13,294.994439518
14,294.994439518
15,294.994439518
16,294.994439518
17,294.994439518
18,294.994439518
19,294.994439518
20,294.994439518
21,294.994439518
22,294.994439518
23,294.994439518
24,294.994439518
25,294.994439518
26,294.994439518
27,294.994439518
28,294.994439518
29,294.994439518
30,294.994439518
31,294.994439518
32,294.994439518
33,294.994439518
34,311.342422054
35,308.112751668
36,308.112751668
37,299.752172036
38,299.598555527
39,299.598555527
40,299.598555527
41,296.8310587
42,296.8310587
43,296.8310587
44,316.818384932
45,316.818384932
46,316.818384932
47,316.64485834
48,316.64485834
49,316.64485834
50,314.372152383
51,314.372152383
52,314.372152383
53,312.327729864
54,312.327729864
55,312.327729864
56,311.966123311
57,311.966123311
58,311.966123311
59,303.707343759
60,303.707343759
61,303.707343759
62,302.984269449
63,302.984269449
64,298.984269449
65,314.997571889
66,314.997571889
67,309.443033737
68,309.40162201
69,309.40162201
70,310.798592772
71,310.101417842
72,310.101417842
73,310.101417842
74,308.704447079
75,308.704447079
76,308.704447079
77,320.080383477
78,320.080383477
79,318.035466445
80,307.027694348
81,307.027694348
82,307.027694348
83,305.509526528
84,305.509526528
85,305.509526528
86,305.509526528
87,305.509526528
88,305.509526528
89,313.31514714
90,313.31514714
91,310.965759147
92,310.965759147
93,310.965759147
94,304.36343388
95,295.74452603
96,295.74452603
97,295.74452603
98,307.634739781
99,307.634739781
100,302.815593842
101,295.74452603
102,295.74452603
103,295.74452603
104,295.74452603
105,295.74452603
106,295.74452603
107,295.74452603
108,295.74452603
109,295.74452603
110,295.74452603
111,295.74452603
112,295.74452603
113,308.113100404
114,308.113100404
115,298.913899374
116,303.409268849
117,303.409268849
118,296.186787123
119,299.966310019
120,299.966310019
121,298.984269449
122,298.984269449
123,298.984269449
124,298.984269449
125,298.984269449
126,298.984269449
127,298.984269449
128,318.219011072
129,318.219011072
130,318.219011072
131,308.328401125
132,308.328401125
133,301.726075857
134,301.022473713
135,301.022473713
136,301.022473713
137,301.022473713
138,301.022473713
139,299.897275527
140,298.984269449
141,298.984269449
142,298.984269449
143,298.984269449
144,298.984269449
145,298.984269449
146,298.984269449
147,298.984269449
148,298.984269449
149,298.984269449
150,298.984269449
151,298.984269449
152,300.450672137
153,309.341494838
154,309.341494838
155,308.19540219
156,299.743634474
157,299.743634474
158,299.743634474
159,299.592976787
160,299.592976787
161,299.592976787
162,295.762024892
163,295.762024892
164,295.762024892
165,295.762024892
166,295.762024892
167,295.762024892
168,295.762024892
169,295.762024892
170,304.572274568
171,303.756544313
172,303.756544313
173,297.387305616
174,297.387305616
175,297.387305616
176,295.762024892
177,295.762024892
178,295.762024892
179,295.762024892
180,295.762024892
181,295.762024892
182,295.762024892
183,295.762024892
184,295.762024892
185,295.762024892
186,295.762024892
187,295.762024892
188,295.762024892
189,295.762024892
190,295.762024892
191,295.762024892
192,307.29190437
193,307.29190437
194,301.111564483
195,300.040496671
196,300.040496671
197,300.040496671
198,295.762024892
199,295.762024892
200,295.762024892
201,295.762024892
202,295.762024892
203,295.762024892
204,295.762024892
205,295.762024892
206,295.762024892
207,295.762024892
208,295.762024892
209,295.762024892
210,295.762024892
211,295.762024892
212,295.762024892
213,295.762024892
214,295.762024892
215,295.762024892
216,314.917519313
217,314.917519313
218,314.917519313
219,313.08110052
220,313.08110052
221,301.653391107
222,303.2682263
223,303.2682263
224,303.2682263
225,303.2682263
226,303.2682263
227,299.437274405
228,297.811993681
229,297.811993681
230,297.811993681
231,297.811993681
232,297.811993681
233,297.811993681
234,297.811993681
235,297.811993681
236,297.811993681
237,297.811993681
238,297.811993681
239,297.811993681
240,297.811993681
241,297.811993681
242,297.811993681
243,297.811993681
244,297.811993681
245,297.811993681
246,297.811993681
247,297.811993681
248,297.811993681
249,297.811993681
250,297.811993681
251,297.811993681
252,297.811993681
253,297.811993681
254,297.811993681
255,297.811993681
256,297.811993681
257,297.811993681
258,297.811993681
259,297.811993681
260,297.811993681
261,306.955442225
262,306.955442225
263,303.93144301
264,301.567412861
265,301.567412861
266,301.567412861
267,306.69003533
268,306.69003533
269,303.852054088
270,302.870013518
271,302.870013518
272,302.870013518
273,302.870013518
274,302.870013518
275,302.870013518
276,301.351845699
277,301.351845699
278,301.351845699
279,310.575636248
280,310.575636248
281,323.530385801
282,319.414399212
283,319.414399212
284,312.137660229
285,306.226317728
286,306.226317728
287,303.419167541
288,297.794494819
289,297.794494819
290,307.794494819
291,303.761564397
292,303.761564397
293,303.761564397
294,297.794494819
295,297.794494819
296,297.794494819
297,297.794494819
298,297.794494819
299,297.794494819
300,297.794494819
301,297.794494819
302,297.794494819
